datetime,city,state,country,shape,summary,latitude,longitude
09/01/2023 22:33,West Alton,IL,USA,Orb,3 lights seen they moved closer then missing time,38.790058778124965,-89.77906557266846
09/01/2023 22:26,Savannah,GA,USA,Formation,I was driving down bull St someone said to look up. I saw 4 lights in a square directly above my car.,32.0790074,-81.0921335
09/01/2023 22:00,Central lake,MI,USA,Orb,Dropped straight down did a 90 degree turn and zipped to the south east at around 1000 mph,45.0701616,-85.2641566
09/01/2023 22:00,Venice,CA,USA,Formation,"Five light orbs flying in staggered line formation, then disappearing",33.995044,-118.4668875
09/01/2023 21:44,Sherwood,WI,USA,Circle,"Line of UFOs All Green, moving fast",44.1736983,-88.2597625
09/01/2023 21:30,Corcoran,CA,USA,Formation,8-12 green glowing craft fly in a straight line.,36.0981045,-119.5603728
09/01/2023 21:00,Chesapeake,VA,USA,Light,I was standing outside when I noticed it,36.7168315,-76.2494453
09/01/2023 20:50,Ladue/St Louis,MO,USA,Circle,"Bright red/orange/yellow triangle with rounded bottom, silent, fast, no smoke or haze",38.642135499999995,-90.3863225376264
09/01/2023 20:50,Fairfax,CA,USA,Cigar,"In the early evening I saw a cigar-shaped object.It had many blinking white lights, with some stationary. It moved slowly.",37.9872935,-122.587967
09/01/2023 20:30,Sunbury,PA,USA,Egg,I was walking down the street after my dad dropped me off at my mom's and I looked and saw a redish dot flying quickly across the sky,40.8619754,-76.7936252
09/01/2023 20:20,Hadley,NY,USA,Orb,Slow moving bright orb of light with much smaller orb of light erratically moving around bigger orb,43.3177008,-73.8474816
09/01/2023 19:30,Drexel Hill,PA,USA,Cylinder,Saw bright objects in the sky did not look like planes slowly in a pattern,39.9483282,-75.30688778777797
09/01/2023 19:00,Granton,WI,USA,Light,"I saw a color changing light shoot through the sky (in daylight) at the speed of a shooting star, and then instantly disappear.",44.5872517,-90.4624637
09/01/2023 17:08,Chicago,IL,USA,Orb,Airline passenger observed non drone UAP upon landing approach to ORD Airport on 09/01/2023.,41.8755616,-87.6244212
09/01/2023 14:50,East Wenatchee,WA,USA,Triangle,"Three green colored lights, forming a triangle, moving east and being followed by military aircraft.",47.4156824,-120.293126
09/01/2023 08:30,Colorado Springs,CO,USA,Light,A light that looked like a star shining as bright as the sun transporting to different parts of the sky,38.8339578,-104.825348
09/01/2023 06:00,Rochester,NY,USA,Egg,Stayed stationary for 50 minutes that we noticed. Slowly drifted over market out of sight. Looked like a white propane tank. No sound.,43.157285,-77.615214
09/01/2023 05:24,Isle of Palms,SC,USA,Changing,"Energy/light emitting object that appeared to change form/shape as well as color; headache, tinnitus, muscle strain, appetite, joints.",32.7867697,-79.7880359
09/01/2023 04:30,Ventucopa,CA,USA,Light,"Large, bright craft at high altitude flew across the sky, then stopped in place for at least an hour.",34.8313482,-119.4691962
10/31/2023 19:58,Port Angeles,WA,USA,Orb,7 or so bright orbs traveling in formation and as they got to the big dipper changed into V-shape and disappeared.,48.118146,-123.430741
10/31/2023 19:00,Casa Grande,AZ,USA,Light,Rectangular light fixed in the Northwestern sky for over 3 hours.,32.8772834,-111.7536818
10/31/2023 13:00,Tiverton,RI,USA,Light,A spherical bright light spot that moved faster than planes at that altitude.,41.6257406,-71.166333
10/31/2023 12:15,Mount vernon,WA,USA,Unknown,Highly reflective slow moving object.,48.4200462,-122.32642
10/31/2023 08:09,Wethersfield,CT,USA,Cigar,Saw a fast moving object.,41.7142665,-72.6525922
10/31/2023 06:39,Newton,MA,USA,Circle,Seen bright white circular object above clouds. Traveling at a constant speed. I pulled over to take video.,42.3370414,-71.2092214
10/31/2023 04:00,Perris,CA,USA,Formation,Saw red blinking lights in formation evenly spaced out and blinking in synchronized manner.,33.7818729,-117.2298477
10/30/2023 20:13,Lubbock,TX,USA,Egg,A big ship like an egg but oval with lights on the bottom,33.5855677,-101.8470215
10/30/2023 20:00,Tucson,AZ,USA,Triangle,All three edges of triangle glowed blue. Horizon to horizon-5 seconds. No sound at all.,32.2228765,-110.974847
10/30/2023 19:55,Duncan,OK,USA,Changing,White light moving across sky expels plume.,34.5023029,-97.9578129
10/30/2023 19:54,The Colony,TX,USA,Light,Bright large round object that projects some type of cicular wave fying by,33.0890094,-96.8863922
10/30/2023 19:52,Garden City,KS,USA,Light,A light moving southwest to the east then changing to a southeast heading,37.9716898,-100.8726618
10/30/2023 19:51,Hot Springs,AR,USA,Light,I saw a yellow light. It blew a smoke ring as it left the area.,34.5038393,-93.0552437
10/30/2023 19:30,Colorado Springs,CO,USA,Orb,Hazy light in sky blows smoke ring,38.8339578,-104.825348
10/30/2023 19:04,South Fork,CO,USA,Light,"Saw a very bright light, pushed out halo of light",37.6709304,-106.6424954
10/30/2023 19:00,Cheyenne,WY,USA,Orb,"Fuzz ball coming from the west. Other stars , planets were sharp. Fuzz ball passed heading south east.",41.139981,-104.820246
10/30/2023 18:55,Santa Fe,NM,USA,Orb,Glowing pure white circular orb with halo and small brighter circular center that comprised about 10% of the area of the orb.,35.6876096,-105.938456
10/30/2023 18:52,Durango,CO,USA,Circle,Glowing object in the sky with a slightly erratic flight pattern moving from SW to SE,37.2769484,-107.8766
10/30/2023 18:52,Windsor,CO,USA,Orb,Fuzzy Soft White light traveling ESE,40.4774818,-104.901361
10/30/2023 18:51,Bosque Farms,NM,USA,Light,"I large light, no blinking lights, obscured by a fog in the sky moving to the southeast with no sound. 360 deg pressure wave dispersed.",34.8547713,-106.7051477
10/30/2023 18:45,Albuquerque,NM,USA,Light,Slow moving light with antenna in back while moving sprayed particls in shape of smoke ring/circle in front/downward of it.,35.0841034,-106.650985
10/30/2023 14:45,Riverton,WY,USA,Circle,White circle with green light,43.0247245,-108.380727
10/30/2023 14:43,Veneta,OR,USA,Sphere,White orb disappears,44.0488807,-123.351514
10/30/2023 13:57,Whittier,CA,USA,Changing,Was working in the field looked up and saw what seemed to be constellations in the sky and told a friend to see what I see,33.9749136,-118.0338664
10/30/2023 07:55,Burlington,NC,USA,Changing,"Looked up into sky at the moon, saw a whitish-silver, rounded double decker bus shaped object flying in a northern direction",36.0956918,-79.4377991
10/29/2023 21:20,Craig,CO,USA,Triangle,A large black triangle with red lights on the corners rising slowly in the sky and blinked out of sight,40.5152491,-107.5464541
10/29/2023 20:12,Egan,LA,USA,Changing,Appears to be an Alien I took pics of in the sky,30.2368713,-92.505969
10/29/2023 20:09,Holden,UT,USA,Formation,About six lights in alignment with lighted straight line connecting each one.,39.0988507,-112.27077
10/29/2023 17:13,Elk Grove,CA,USA,Orb,Two orbs seen floating at a high altitude not moving them slowly moving and then dissipating,38.4087993,-121.3716178
10/29/2023 11:45,Bayport,NY,USA,Orb,"Son playing outside , witnessed object",40.748850000000004,-73.05221397302833
10/29/2023 04:17,Waldorf,MD,USA,Circle,"I went to take a photo of the full moon, thought I saw a star, went to show my nephew and it dropped from the sky.",38.602393500000005,-76.927407203125
10/29/2023 02:29,Starkville,MS,USA,Other,It stayed still close the moon it also glowed just like the moon. It seem a little bigger than a star.,33.4638745,-88.8152074
10/29/2023 01:22,Marshville,NC,USA,Sphere,Large bright solid white round object with orange light surrounding it. Silent no trail,34.988486,-80.3670085
10/28/2023 21:23,Brooklyn,NY,USA,Unknown,We saw something that looked strange in the sky.,40.6526006,-73.9497211
10/28/2023 20:02,Scottsdale,AZ,USA,Other,Bright blinking green light that would change directions very quickly,33.4942189,-111.926018
10/28/2023 18:50,Long Beach,CA,USA,Triangle,"5 objects, 3 went into triangle",33.7690164,-118.191604
10/28/2023 06:24,Santa Clarita,CA,USA,Orb,"2 amber orbs moving silently across the sky, orbiting each-other as they moved north",34.4127963,-118.5538088
10/28/2023 05:10,Sandpoint,ID,USA,Light,"First, I thought of the position of the planet Venus at that time…until I took enlarged pictures…",48.2765903,-116.553247
10/27/2023 22:00,Fort Plain,NY,USA,Orb,"Quick, dark night, large bright orange/amber orb in sky.",42.9314616,-74.6226425
10/27/2023 20:37,Bear,DE,USA,Orb,Was out walking my dog when I looked up in sky I saw multiple objects hovering,39.6185861,-75.67955394109929
10/27/2023 20:00,Tacoma,WA,USA,Unknown,"A big light, traveling faster that humanly possible flew over me.",47.2455013,-122.438329
10/27/2023 18:47,San diego,CA,USA,Formation,A series of mysterious lights in close proximity of the San Diego military base.,32.7174202,-117.162772
10/27/2023 18:46,San Diego,CA,USA,Orb,Falling Fire Ball Disseminates into Five Hovering Orbs of Light,32.7174202,-117.162772
10/27/2023 16:54,Kingsburg,CA,USA,Disk,2 silver saucer/disk aircrafts traveling together super fast while maneuvering sporadically,36.5138398,-119.5538929
10/27/2023 16:44,Red Boiling Springs,TN,USA,Light,Taking Video out airplane window as we started to descend from 37k ft,36.5333888,-85.8499798
10/27/2023 07:45,Kingston,MA,USA,Light,Oscillating Star looking object. 2 blue moving lights that disappeared. One circular flash of light,41.9945473,-70.7244822
10/27/2023 05:54,Sherman Oaks,CA,USA,Unknown,Very Clear Distinct Yellow Light Moving Rapidly from West to East Stopped Immediately Upon Aligning with Venus.,34.1508718,-118.448986
10/26/2023 22:30,Arbuckle,CA,USA,Cylinder,There were 4 lights one craft that broke into two and two and went separate directions,39.016874900000005,-122.06245996879375
10/26/2023 21:25,Glen Mills,PA,USA,Orb,A glowing orb that flys straight up,39.919698,-75.4904323
10/26/2023 19:12,Worcester,MA,USA,Circle,I was driving when I start to see objects going up coming from an area to sky,42.2625621,-71.8018877
10/26/2023 17:45,Worcester,MA,USA,Formation,3 unknown objects hovering for 10+ minutes,42.2625621,-71.8018877
10/26/2023 17:19,Marshfield,MA,USA,Cigar,"Cigar shades, bright, white, or very white, standing perfectly still next to the line of Plane traffic",42.091769,-70.7055941
10/26/2023 17:16,Tucson,AZ,USA,Unknown,Black hummingbird looking thing coming from the east moving fast to the west,32.2228765,-110.974847
10/26/2023 11:30,Laughlin,NV,USA,Changing,Erratically moving in all directions but not really moving?,35.1677771,-114.57302
10/26/2023 07:20,Canton,GA,USA,Star,The light seemed to pulse a little. was ascending VERY slowly up then dimmed and ascended fast above cloud coverage out of sight.,34.2367621,-84.4907621
10/25/2023 20:10,Dover,TN,USA,Circle,In the sky on highway 79 heading towards Clarksville Tn,36.4878291,-87.8383567
10/25/2023 14:00,Eagar,AZ,USA,Cube,Caught on trail cam,34.1111581,-109.291475
10/25/2023 02:55,colton,CA,USA,Light,"It was like two round green lights, not too high in the sky",34.0739016,-117.3136547
10/24/2023 21:30,Deshler,OH,USA,Light,Bright rectangular light on the ground,41.2075509,-83.8991072
10/24/2023 20:58,Hallandale,FL,USA,Changing,Sitting on my terrace suddenly saw vertical blue light sky opened turned yellow path. Objects went up through portal/tunnel then closed,25.9812025,-80.148379
10/24/2023 12:35,Pasadena,CA,USA,Light,"One craft stopped and vanished, a second encircled the area while emitting flares",34.1476507,-118.144155
10/24/2023 11:00,Pensacola,FL,USA,Unknown,Can only be seen when playing the videos in slow motion. It’s there then it’s gone in the blink of an eye even in slow motion.,30.421309,-87.2169149
10/24/2023 09:33,Government Hill,AZ,USA,Triangle,Enormous white triangle craft with point straight down.,33.4075534,-111.0770634
10/24/2023 02:36,Christiansburg,VA,USA,Orb,It is bright and moving,37.1298517,-80.4089389
10/23/2023 20:32,Doyline,LA,USA,Orb,"Traveling along, a stationary orb of blue-white light was seen flashing into, and out of, sight. While in sight, it was very bright.",32.5357073,-93.4110049
10/23/2023 19:45,West Haverstraw,NY,USA,Light,"5 lights waiting lining up and hovering idle , waiting for 6th stray light for stray light",41.2098301,-73.9857513
10/23/2023 19:45,West Haverstraw,NY,USA,Circle,String of aligned lights idle waiting for a stray light to catch up,41.2098301,-73.9857513
10/23/2023 19:30,Grayson,GA,USA,Circle,Blue Light standing still for at least 2 minutes and then went straight down and stopped and then went to left at a high rate of speed.,33.8942729,-83.95574
10/23/2023 19:00,Mountainair,NM,USA,Orb,One bright red and white pulsing light dividing into 3 separate lights and then blinking out.,34.5203535,-106.2407657
10/23/2023 18:29,Cottonwood,AZ,USA,Orb,"Solid white glowing silent orb, traveling E to N with no aircraft of any kind in the area",34.739489,-112.009793
10/23/2023 10:25,San Francisco,CA,USA,Oval,Could not see this with the naked eye. I believe it was in an infrared spectrum because phone cameras pick up infrared.,37.7792588,-122.4193286
10/23/2023 07:44,Beaver Falls,PA,USA,Formation,"Was logging in the area, thought it was logger’s equipment",40.7520097,-80.3192295
10/23/2023 00:36,Newport Beach,CA,USA,Light,A giant circle shaped flash appeared in the sky looking like a blink or turning a lamp on and off.,33.6170092,-117.9294401
10/23/2023 00:00,Philadelphia,PA,USA,Light,lights circling in the sky then went in different directions.,39.9527237,-75.1635262
10/22/2023 23:00,Middletown,OH,USA,Orb,I witness a circular grouping of faint orbs.,39.516644,-84.4041725
10/22/2023 20:15,Nampa,ID,USA,Light,Long stream of bluish Points of Light moving at a rapid speed across the sky between cloudbreaks,43.5737361,-116.559631
10/22/2023 19:45,Oviedo,FL,USA,Diamond,It was more of an upside down pear shape. About 75 ft in the air.,28.6702526,-81.2084941
10/22/2023 16:37,Sitka,AK,USA,Diamond,"we went on an excursion to the Raptor Center, Sitka National Historic Park and Fortress of the Bears and somewhere in between them",57.4086082,-135.4596206
10/22/2023 15:50,Bellbrook,OH,USA,Orb,3 orb-shaped white/silver objects that joined as one,39.6358399,-84.0701766
10/22/2023 04:34,Hollywood,CA,USA,Other,Entity was seen,34.0980031,-118.329523
10/22/2023 04:29,Fitchburg,MA,USA,Star,"I’ve seen this happen more than once in past 3 months. The best way I can describe this is traveling stars,",42.5854371,-71.8046023
10/22/2023 03:30,Avondale,TX,USA,Triangle,Slow flying and rotating huge Triangle,32.9679029,-97.4205752
10/21/2023 23:45,Monroe,NC,USA,Fireball,Bright orb with erratic movement,34.9854275,-80.5495112
10/21/2023 22:45,Charlotte,NC,USA,Circle,"At @ 9:45 PM last night, my husband called to me to come out to the yard to see 'a light.'",35.2272086,-80.8430827
10/21/2023 22:44,Hopewell Township,NJ,USA,Orb,noted orbs in and out of the clouds as if looking for something and then going into a pattern of 4 that kept changing direction,40.3435303,-74.8166318
10/21/2023 22:30,Luray,VA,USA,Light,Lights with other shooting lights,38.6654653,-78.4600202
10/21/2023 22:00,North Myrtle Beach,SC,USA,Unknown,A starlike object with a gas-cloud camouflaging. Moves in several directions. More than one. No sound.,33.8278405,-78.6800323
10/21/2023 21:09,Hollywood,CA,USA,Star,A UFO that's pretending to be a star that's letting off projectiles of other crafts that look like stars that's floating,34.0980031,-118.329523
10/21/2023 20:45,York,PA,USA,Changing,What appeared to be a full moon abruptly moved across the sky from 180 * SW to 200* stayed until 10:30pm then abruptly shrunk in size,39.962493,-76.7276989
10/21/2023 20:30,San Antonio,TX,USA,Unknown,Lights flashing and hovering,29.4246002,-98.4951405
10/21/2023 19:44,Spokane,WA,USA,Other,Yet ANOTHER single dimmer spark! from out of nowhere,47.6571934,-117.42351
10/21/2023 19:42,Riverside,CA,USA,Star,Star objects moving through sky on irregular tracts.,33.9824949,-117.374238
10/21/2023 19:42,Riverside,CA,USA,Star,Multiple Star objects flying in different tracts.,33.9824949,-117.374238
10/21/2023 18:00,Ewa Beach,HI,USA,Unknown,Objects in pics not seen during photography. Noticed next morning when reviewing.,21.315603,-158.008804
10/21/2023 17:21,Henryville,IN,USA,Cross,"Have 4 pictures that appear to see a craft enter our atmosphere at a tremendous speed, stop just above the horizon and fly north",38.5417282,-85.7677438
10/21/2023 15:50,Beatrice,NE,USA,Light,20 to 30 balls of light,40.266429,-96.747369
10/21/2023 15:36,Ross,OH,USA,Circle,Was taking pictures of overhead fighter jets,39.3455507,-83.077359
10/21/2023 12:21,Clinton,MO,USA,Unknown,Two objects going opposite directions crossed sky,39.5975986,-94.4184896
10/21/2023 09:00,Klamath Falls,OR,USA,Cylinder,Heard loud crash and then saw object fly by.,42.224867,-121.78167
10/21/2023 02:59,Miami Shores,FL,USA,Egg,"It is moving above me, this is not a star...sometimes light are frashing from the light like a flash light",25.8631515,-80.1928253
10/21/2023 02:25,Lakeside,CA,USA,Diamond,Diamond shaped appeared out of middle of sky and stopped after a short drop and hovering in sky for about 30 to 45 seconds,32.850319400000004,-116.89600836391115
10/21/2023 01:25,La Mesa,CA,USA,Diamond,Diamond shaped appeared out of middle of sky and stopped after a short drop and hovering in sky for about 30 to 45 seconds,32.7678288,-117.0230839
10/21/2023 01:25,Long Beach,CA,USA,Light,"Saw it directly out of my front door, so I went outside to start recording",33.7690164,-118.191604
10/21/2023 01:23,Kingsburg,CA,USA,Circle,"Bright red flare streaking across night sky leveling out, and then leaving atmosphere with great force.",36.5138398,-119.5538929
10/21/2023 00:37,Grand Canyon-Parashant National Monument,AZ,USA,Light,Unknown dash of light appearing in remote webcam stream.,36.43042205,-113.81721707769388
10/20/2023 23:00,Marvell,AR,USA,Formation,It was 8 bright lights in the sky,34.5561645,-90.9114996
10/20/2023 20:00,Wellston,OK,USA,Light,It was not a craft. More like laser light repeating in same pattern. In the same location. Srarting and stopping. 9-10 times.,35.6942278,-97.063363
10/20/2023 19:52,Northglenn,CO,USA,Orb,2 orbs first seen by 2 people then chevron craft seen by 5 people,39.9100858,-104.987552
10/20/2023 14:30,Chubbuck,ID,USA,Cigar,Hovering about mountain,42.92765095,-112.47315011566246
10/20/2023 14:00,Marquette,MI,USA,Other,"This showed up on a photo I took, never saw it in real life, was only in one photo",46.4481521,-87.6305899
10/20/2023 06:45,Tulsa,OK,USA,Light,3 lights appeared in the sky and flew in triangle formation & then disappeared one at a time,36.1563122,-95.9927516
10/20/2023 05:42,Easton,MD,USA,Changing,"One continueous light with dispersed red and white lights, moving on line, not inline, SW to NE, low altitude",38.7744625,-76.0763244
10/20/2023 04:15,,TX,USA,Circle,Hovering Star,29.82494949952984,-95.478675434839
10/20/2023 03:30,Palm City,FL,USA,Triangle,"Dark black triangle, large, silent, three red lights, one on each corner, fast… very fast, completely silent",27.1713925,-80.28422171034893
10/20/2023 03:24,Spokane Valley,WA,USA,Triangle,Dimly lit triangle shaped lights,47.6571104,-117.2613936
10/19/2023 22:20,Two Harbors,MN,USA,Changing,Shape shifting dark black triangle moved across the sky,47.0257139,-91.6730523
10/19/2023 22:15,Two Harbors,MN,USA,Changing,"We saw an oval shaped object in the sky, no lights, more like a faint glow of light around it, then it became a triangle",47.0257139,-91.6730523
10/19/2023 20:20,Portland,OR,USA,Triangle,"3 very bright lights directly south, colors not typical, gave a strong feeling immediately",45.5202471,-122.674194
10/19/2023 20:00,Wittmann,AZ,USA,Rectangle,Saw a perfect skinny rectangle flash at me 2 times with a bright white light,33.773703,-112.52701362020889
10/19/2023 19:00,Alexandria,VA,USA,Unknown,Orange fiery objects flying low in a procession,38.8051095,-77.0470229
10/19/2023 17:15,Mesquite,NV,USA,Disk,Circular white light rising fast from the desert straight up into the sky out of sight.,36.8035642,-114.067141
10/19/2023 14:10,Germantown,MD,USA,Unknown,Took 2 pictures of chemtrails. Looking back I caught something in the second photo.,39.17130815,-77.26557848822242
10/19/2023 14:10,Seguin,TX,USA,Other,Metallic object with two metallic round ends with a thin body,29.5688411,-97.9647269
10/19/2023 05:51,Clarksburg,MO,USA,Star,Star-like object was flying in a circular pattern before shooting off across the sky.,38.6591919,-92.6635246
10/19/2023 04:45,Monterey,CA,USA,Unknown,From 10:00PM 20231018 to now 5:00AM I’m hearing a craft sounding like airplane or thunder depending on volume which keeps fluctuating.,36.2231079,-121.387742
10/18/2023 22:44,Indian Harbour Beach,FL,USA,Light,"Irregularly, blinking and varying in intensity, until disappearing.",28.1489365,-80.5868802
10/18/2023 22:35,Portland,OR,USA,Changing,Bright object hovering overhead expanding and turning and changing shape. flashing lights at times. A streak across sky,45.5202471,-122.674194
10/18/2023 20:32,Sand lake,MI,USA,Other,"V shaped lights, below clouds. Perfect V but lights were staggered just a little bit",43.29238,-85.518073
10/18/2023 20:27,Caldwell,ID,USA,Orb,"Video taping an object flashing, and noticed a orb moving around when I zoomed out",43.6678736,-116.689415
10/18/2023 20:00,Cleveland,OH,USA,Circle,Bright circle in the sky.,41.4996574,-81.6936772
10/18/2023 19:33,Forestville,MD,USA,Fireball,white roundish size object captured on doorbell cam,38.8525535,-76.87233659876685
10/18/2023 19:25,Spokane,WA,USA,Other,"Incredibly active evening, looking up higher, high",47.6571934,-117.42351
10/18/2023 19:00,Belchertown,MA,USA,Triangle,"Saw 3 solid lights in the shape of a big triangle, hovering, silently",42.2772732,-72.4007966
10/18/2023 12:30,Corona,CA,USA,Flash,Flashing Objects in Sky Middle of Day,33.8752945,-117.566444
10/18/2023 07:55,Chico,CA,USA,Light,"Incredibly fast object moving from NW to SE .15degree l think, no satellite",39.7284945,-121.8374777
10/18/2023 04:36,Rockledge,FL,USA,Circle,Clear Sky - Object moving from North to South,28.330831,-80.7349162
10/18/2023 02:30,Baltimore,MD,USA,Changing,2-3 flying objects that did not move much that were close enough to create a bright flash of light that fell vertically down & vanished,39.2908816,-76.610759
10/17/2023 21:40,Big Bend,TX,USA,Orb,Large orb / crescent light traveled from south to north for a few seconds then appeared to dissipate above our heads.,29.519910787703918,-98.68618255190057
10/17/2023 19:39,Not sure,MN,USA,Formation,"Three series of 3 slightly yellow/ white,lights spaced wide apart that then became one bright light, then went back to three..",48.73291163573937,-122.40104576940304
10/17/2023 19:36,Ladera Ranch,CA,USA,Orb,"1 or 2 glowing orbs above my home that remained stationery for a few hours, then sped off at very high speed",33.5520801,-117.6384556
10/17/2023 19:15,Tempe,AZ,USA,Orb,Bright dot with aura around it,33.4255117,-111.940016
10/17/2023 19:11,Litchfield Park,AZ,USA,Disk,Circle beam of light hovering above us,33.4933796,-112.358124
10/17/2023 19:11,Walnut Grove,GA,USA,Disk,"Upon entering into my driveway, I noticed 3 stationary objects",33.7426123,-83.8524032
10/17/2023 19:10,Tucson,AZ,USA,Oval,Sitting on deck facing west saw white oval/round light moving slow with a halo around it.,32.2228765,-110.974847
10/17/2023 19:05,Valley center,CA,USA,Sphere,I witnessed a bright white sphere with light surrounding it 360 degrees,33.2272406,-117.02918926682472
10/17/2023 18:30,Phoenix,AZ,USA,Sphere,Bright white ball of light traveling very quickly w/ a slight soft glow of translucent blue light surrounding the bright white sphere,33.4484367,-112.074141
10/17/2023 07:10,Salt Lake City,UT,USA,Unknown,Looks like a weird unscheduled launch from a weird angle for the closest base,40.7596198,-111.886797
10/17/2023 04:15,Amarillo,TX,USA,Light,Three lights fading in and out also moving at high speed.,35.20729,-101.8371192
10/17/2023 04:00,Chicago,IL,USA,Circle,I woke up at 4am and went kitchen to get water. I looked out of my window and there was a very bright light that wasn't moving,41.8755616,-87.6244212
10/17/2023 02:07,Jacksonville,FL,USA,Oval,Could not see craft - 1st object was red - second object following in same path same size was orange,30.3321838,-81.655651
10/16/2023 21:45,Grayslake,IL,USA,Circle,Rotating copper craft changing brightness every few seconds,42.3433518,-88.0412192
10/16/2023 20:26,Round Rock/Cedar Park,TX,USA,Orb,"Orbs and then additional orbs ""sprouting"" from one",30.52774735,-97.80436582361571
10/16/2023 20:10,Loveland,CO,USA,Orb,"Bright orb spotted moving across sky over Loveland, CO",40.3977612,-105.07498
10/16/2023 19:00,,-,USA,Cube,"Saw odd colors and geometric shapes from 30,000 feet in an airplane",29.82494949952984,-95.478675434839
10/16/2023 13:25,Pasadena,CA,USA,Rectangle,Rectangular white object suspended in the sky over Pasadena.,34.1476507,-118.144155
10/16/2023 08:58,,AR,USA,Cylinder,Lower altitude flyby of Allegiant Flight 3145 on a 180 flight trajectory.,55.7477534,9.147778149960242
10/16/2023 07:30,Columbia Falls,MT,USA,Cylinder,I saw what appeared to be a 2000 gallon propane tank flying north bound against Teakettle Mountain.,48.3697168,-114.191582
10/15/2023 23:34,Indianapolis,IN,USA,Formation,Lights behind clouds in 2 separate circular forms . Slowly rotating in the sky behind clouds,39.7683331,-86.1583502
10/15/2023 23:13,North Arlington,NJ,USA,Circle,I have a home security camera placed in my bedroom window I have 2 short video clips of a circle shape object with different colors,40.788434,-74.1331988
10/15/2023 22:50,,CA,USA,Teardrop,it looks like a red and blue and white lights with red,37.6463026,-122.4027751
10/15/2023 22:00,Cleveland,NM,USA,Circle,This lights comes down from the sky. They move around the sky and disappear then come back,35.9933664,-105.370569
10/15/2023 21:35,Indianapolis,IN,USA,Formation,I got it on video it’s was lights moving and gliding like sprites,39.7683331,-86.1583502
10/15/2023 21:28,St clairsville,OH,USA,Orb,There was green objects going at insane speeds going side to side up and down like nothing I’ve ever saw before.,40.0806266,-80.9000916
10/15/2023 21:05,Orlando,FL,USA,Unknown,3 silent gray deltoid figures left in a flash of light disintegrating,28.5421109,-81.3790304
10/15/2023 21:01,Arvada,CO,USA,Triangle,Dark Triangle Shaped object three dim white lights on each tip,39.8005505,-105.0811573
10/15/2023 20:46,Waxhaw,NC,USA,Light,Camera caught a strange what appears to be a beam from the sky,34.9248125,-80.7440174
10/15/2023 07:23,Ione,CA,USA,Orb,As I was driving home from work I noticed a green or light blue colored light/orb in the sky not a drone.rapid movement high altitude.,38.3526913,-120.932717
10/15/2023 05:51,"Hollywood, Los Angeles",CA,USA,Circle,I thought it was a star but appeared so large the the stars near it looked tiny i go my phone & zoomed in looked like a light rotating,34.0980031,-118.329523
10/15/2023 02:00,Idaho falls,ID,USA,Light,"Bright light high in the sky, to the west, about 30 deg up from the horizon.",43.4887907,-112.03628
10/14/2023 22:30,Kearney,MO,USA,Changing,An object in what look like mist and bobbing light,39.3731886,-94.3621376
10/14/2023 22:00,Richardson,TX,USA,Chevron,"Large, silent v shape, translucent but had luminescence flying and appeared twice",32.9481789,-96.7297206
10/14/2023 22:00,Mt. Pleasant,IA,USA,Light,"There was 1 light then it separated into 4 lights, then it went back together.",40.966312,-91.5539956
10/14/2023 21:45,Quartzite,AZ,USA,Changing,2 lights were orbiting each other then one stopped moving in the same spot as Jupiter rises.,33.474229130425584,-110.74752478742504
10/14/2023 20:25,TAYLOR,MI,USA,Unknown,Looking out back door and saw 2 white oblong shaped objects close to each other.,42.240872,-83.2696509
10/14/2023 20:15,Tewksbury,MA,USA,Rectangle,Bright Rectangular objects in sky,42.6106479,-71.2342248
10/14/2023 20:00,Oswego,IL,USA,Orb,"It may have been four lights from one object, the lights seemed to travel along a set path",41.6834778,-88.3525714
10/14/2023 19:30,Indianapolis,IN,USA,Orb,At first I saw a black drone. Then I realized it was comprised of multiple black orbs.,39.7683331,-86.1583502
10/14/2023 14:30,Spring Hill,FL,USA,Oval,I was filming the eclipse through my telescope and saw two oval objects,28.4635266,-82.5363557
10/14/2023 12:38,Erie,PA,USA,Oval,Tic tac moving among clouds,42.1294712,-80.0852695
10/14/2023 12:00,Pflugerville,TX,USA,Cube,Zoomed in on the images after eclipse was over and noticed the anomaly on photos of phone..,30.4393696,-97.6200043
10/14/2023 10:09,Lake Havasu city,AZ,USA,Disk,"Snapped photo of eclipse, saw this anomaly",34.4775296,-114.3379972
10/14/2023 06:05,Saint Cloud,MN,USA,Sphere,3 of these were hovering and moving by my house. I recorded the object and it got extremely large in a split second and small again.,45.5616075,-94.1642004
10/14/2023 05:48,Murphysboro,IL,USA,Unknown,Peculiar event with a lot going on.,37.7644952,-89.3350888
10/14/2023 04:00,Austin,TX,USA,Unknown,"Perfectly silent craft drifts to the east, bright light seen, object came to a standstill several times",30.2711286,-97.7436995
10/14/2023 02:00,Newcomb,NY,USA,Cylinder,Middle of the adk mountains with what looked like people with head lamps or the dome had light,43.969592,-74.164925
10/14/2023 01:59,New Brighton,PA,USA,Unknown,I found this photo on my trail camera its a squence of 3 photos this is 1.My Am and Pm are reversed on my camera,40.7303534,-80.3100513
10/13/2023 21:25,Columbia,TN,USA,Light,I have a video but it's basically lights going back and forth and around and around in a circle.,35.6148165,-87.0338464
